n_qubits,field_strength,gate_error,ansatz,depth,optimizer,num_seeds,shot_allocation_strategy,dynamic_shots_enabled,zne_enabled,mean_exact_gap,std_exact_gap,mean_filtered_exact_gap,std_filtered_exact_gap,mean_cost_standard_error,std_cost_standard_error,mean_unmitigated_cost_standard_error,std_unmitigated_cost_standard_error,mean_observable_error_l2,std_observable_error_l2,mean_filtered_observable_error_l2,std_filtered_observable_error_l2,mean_symmetry_postselection_rate,std_symmetry_postselection_rate,mean_sampled_postselection_rate,std_sampled_postselection_rate,mean_sampled_postselection_standard_error,std_sampled_postselection_standard_error,mean_mitigated_sampled_postselection_rate,std_mitigated_sampled_postselection_rate,mean_mitigated_sampled_postselection_standard_error,std_mitigated_sampled_postselection_standard_error,mean_measurement_total_standard_error,std_measurement_total_standard_error,mean_symmetry_breaking_error,std_symmetry_breaking_error,mean_physics_score,std_physics_score,mean_fidelity_to_exact,std_fidelity_to_exact,mean_execution_time,std_execution_time,mean_zne_mitigation_gain,std_zne_mitigation_gain,mean_estimated_total_shots_used,std_estimated_total_shots_used,mean_avg_shots_per_eval,std_avg_shots_per_eval,mean_transpiled_depth,std_transpiled_depth,mean_transpiled_two_qubit_gate_count,std_transpiled_two_qubit_gate_count,mean_transpiled_entangling_layer_count,std_transpiled_entangling_layer_count,mean_magnetization_x,std_magnetization_x,mean_magnetization_z,std_magnetization_z,mean_correlation_xx_mean,std_correlation_xx_mean,mean_correlation_zz_mean,std_correlation_zz_mean,mean_connected_correlation_xx_mean,std_connected_correlation_xx_mean,mean_connected_correlation_zz_mean,std_connected_correlation_zz_mean,mean_energy_variance,std_energy_variance,mean_energy_stddev,std_energy_stddev,mean_relative_energy_stddev,std_relative_energy_stddev,mean_half_chain_entropy,std_half_chain_entropy,mean_gap_improvement
4,1.0,0.0,problem_inspired,1,COBYLA,1,equal,False,False,2.104157959494098,0.0,2.1041579594940947,0.0,,,,,0.5514475225267925,0.0,0.5514475225267925,0.0,0.9999999999999988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,6.106226635438361e-16,0.0,2.2420198401257942,0.0,0.4657759305651264,0.0,0.051640987396240234,0.0,0.0,0.0,,,,,7.0,0.0,6.0,0.0,5.0,0.0,0.20210562384623876,0.0,0.0,0.0,-0.10648679324211649,0.0,0.6153966760881945,0.0,-0.030405749014167222,0.0,0.6153966760881945,0.0,4.575669780272369,0.0,2.1390815272617285,0.0,0.805798024459305,0.0,1.1216659064471566,0.0,3.1086244689504383e-15
4,1.0,0.0,symmetry_preserving,1,COBYLA,1,equal,False,False,0.5617717487121547,0.0,0.5617717487121521,0.0,,,,,0.09524512920448099,0.0,0.09524512920448064,0.0,0.9999999999999993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,3.3306690738754696e-16,0.0,0.5855830310132729,0.0,0.8700044587080732,0.0,0.04965496063232422,0.0,0.0,0.0,,,,,5.0,0.0,3.0,0.0,3.0,0.0,0.7041258827976523,0.0,1.3877787807814457e-17,0.0,0.6557061188929507,0.0,0.4601650677469573,0.0,0.24721185026884052,0.0,0.4601650677469573,0.0,2.222324680945647,0.0,1.4907463503043188,0.0,0.3551934238327219,0.0,0.7161244427245567,0.0,2.6645352591003757e-15
4,1.0,0.005,hardware_efficient,1,COBYLA,1,equal,False,False,1.9557942440953338,0.0,1.507309412704553,0.0,0.05720657790614236,0.0,0.05720657790614236,0.0,0.427956844927458,0.0,0.4074930736660701,0.0,0.717847396458944,0.0,0.7109375,0.0,0.040068824685407504,0.0,0.7109375,0.0,0.040068824685407504,0.0,0.05720657790614236,0.0,0.28215260354105487,0.0,2.17348788820318,0.0,0.45401594186488137,0.0,1.0563280582427979,0.0,0.0,0.0,73728.0,0.0,4096.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,0.2278947011240719,0.0,-0.07345605233349745,0.0,0.19662653992864454,0.0,0.630465811517338,0.0,0.14470877032568277,0.0,0.6299697636624569,0.0,5.3467701745841625,0.0,2.3123084081895655,0.0,0.8249475596606077,0.0,1.1904455471591484,0.0,0.44848483139078077
4,1.0,0.005,problem_inspired,1,COBYLA,1,equal,False,False,2.832011690705086,0.0,2.6814747720113647,0.0,0.05365899782470885,0.0,0.05365899782470885,0.0,0.49493059593653876,0.0,0.48229270876511904,0.0,0.8431530539053086,0.0,0.8046875,0.0,0.035040771714861634,0.0,0.8046875,0.0,0.035040771714861634,0.0,0.05365899782470885,0.0,0.15684694609469063,0.0,3.1157418413920257,0.0,0.37886360111124656,0.0,1.0666120052337646,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,7.0,0.0,6.0,0.0,5.0,0.0,0.2742558975819812,0.0,0.005571122134376855,0.0,0.007194491539650766,0.0,0.2765784007035418,0.0,0.13501715872813652,0.0,0.2765405964050696,0.0,6.672782935585953,0.0,2.583173036322955,0.0,1.3406831443875917,0.0,1.297291597358146,0.0,0.15053691869372132
4,1.0,0.005,symmetry_preserving,1,COBYLA,1,equal,False,False,1.0848077869643191,0.0,0.8930286118278072,0.0,0.054028275839282665,0.0,0.054028275839282665,0.0,0.15582944484765296,0.0,0.11904045335610516,0.0,0.9036821781737152,0.0,0.875,0.0,0.029231698334171417,0.0,0.875,0.0,0.029231698334171417,0.0,0.054028275839282665,0.0,0.09631782182628446,0.0,1.1154243688194025,0.0,0.7275112943739079,0.0,0.8890941143035889,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.6666854266410754,0.0,0.003663354605006364,0.0,0.5891913606858611,0.0,0.3357403298716717,0.0,0.220978239200765,0.0,0.33572810589054564,0.0,3.874652771307357,0.0,1.968413770350979,0.0,0.5357740219839471,0.0,0.9443913147678841,0.0,0.19177917513651188
4,1.0,0.01,hardware_efficient,1,COBYLA,1,equal,False,False,2.2360293645426097,0.0,1.7869842633027457,0.0,0.05870870995245633,0.0,0.05870870995245633,0.0,0.4398009937799992,0.0,0.4114134033600922,0.0,0.680330805271995,0.0,0.65625,0.0,0.04198083058633726,0.0,0.65625,0.0,0.04198083058633726,0.0,0.05870870995245633,0.0,0.31966919472800576,0.0,2.52917600359878,0.0,0.3948549592935795,0.0,1.0920169353485107,0.0,0.0,0.0,73728.0,0.0,4096.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,0.2074212918854479,0.0,-0.06098055546559829,0.0,0.17206162871595063,0.0,0.5643519836864116,0.0,0.12941106885654566,0.0,0.564567696241551,0.0,5.876761873599505,0.0,2.42420334823618,0.0,0.9609401972963875,0.0,1.386698565804397,0.0,0.44904510123986396
4,1.0,0.01,problem_inspired,1,COBYLA,1,equal,False,False,3.0700865571538833,0.0,2.8429361240552025,0.0,0.054944083605914164,0.0,0.054944083605914164,0.0,0.5208409348578718,0.0,0.505298015053412,0.0,0.7382858227563571,0.0,0.6796875,0.0,0.041241703933161476,0.0,0.6796875,0.0,0.041241703933161476,0.0,0.054944083605914164,0.0,0.2617141772436449,0.0,3.4926889823058453,0.0,0.2989207255907937,0.0,1.0135700702667236,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,7.0,0.0,6.0,0.0,5.0,0.0,0.24488167228775992,0.0,0.00511045647809899,0.0,-0.025194383006602386,0.0,0.23638574561290449,0.0,0.0640498927683154,0.0,0.23635444404105485,0.0,6.556696537859389,0.0,2.5606047211272944,0.0,1.516331553654424,0.0,1.5257500459053537,0.0,0.22715043309868088
4,1.0,0.01,symmetry_preserving,1,COBYLA,1,equal,False,False,1.4191645447920553,0.0,1.1032562274148994,0.0,0.05624015824660037,0.0,0.05624015824660037,0.0,0.20760341180764508,0.0,0.1455083146369112,0.0,0.8296804541642318,0.0,0.859375,0.0,0.03072682172373491,0.0,0.859375,0.0,0.03072682172373491,0.0,0.05624015824660037,0.0,0.17031954583576941,0.0,1.480272397745666,0.0,0.6330307211739047,0.0,0.9287619590759277,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.6111267661918854,0.0,0.0035730327328314816,0.0,0.5077973015862407,0.0,0.2983662911946797,0.0,0.20573452802365652,0.0,0.2983546385459374,0.0,4.685443380876606,0.0,2.164588501511686,0.0,0.648156860860093,0.0,1.123687675588091,0.0,0.31590831737715597
4,1.5,0.0,hardware_efficient,1,COBYLA,1,equal,False,False,2.887312621671175,0.0,2.3315478387697075,0.0,,,,,0.4015717649301045,0.0,0.24452890830413038,0.0,0.4570214052603583,0.0,0.359375,0.0,0.04241025537228216,0.0,0.359375,0.0,0.04241025537228216,0.0,,,0.5429785947396417,0.0,3.4786372553250233,0.0,0.3020988961390464,0.0,0.04361391067504883,0.0,0.0,0.0,,,,,7.0,0.0,3.0,0.0,3.0,0.0,0.3967527250942492,0.0,-0.061662640683985206,0.0,0.3129217243949711,0.0,0.4120208616299167,0.0,0.12591843406990036,0.0,0.40922768246807123,0.0,8.455815528241365,0.0,2.907888499967178,0.0,0.8040439741158701,0.0,0.08608801421285243,0.0,0.5557647829014676
4,1.5,0.0,problem_inspired,1,COBYLA,1,equal,False,False,3.0980504279591354,0.0,3.0980504279591345,0.0,,,,,0.4964916949696258,0.0,0.49649169496962575,0.0,0.9999999999999996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.220446049250313e-16,0.0,3.2221733517015414,0.0,0.5006506953173329,0.0,0.051271915435791016,0.0,0.0,0.0,,,,,7.0,0.0,6.0,0.0,5.0,0.0,0.3456674136797152,0.0,-6.938893903907228e-18,0.0,0.1122405901818789,0.0,0.4439455490296643,0.0,0.22334938114532757,0.0,0.4439455490296644,0.0,10.361974661699684,0.0,3.219002122040258,0.0,0.9451415964394358,0.0,0.9661418312921122,0.0,8.881784197001252e-16
4,1.5,0.0,symmetry_preserving,1,COBYLA,1,equal,False,False,0.7487229752959275,0.0,0.748722975295923,0.0,,,,,0.13634092695600517,0.0,0.1363409269560048,0.0,0.9999999999999991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,4.440892098500626e-16,0.0,0.7828082070349252,0.0,0.8795527944037242,0.0,0.052265167236328125,0.0,0.0,0.0,,,,,5.0,0.0,3.0,0.0,3.0,0.0,0.7508847486147019,0.0,-1.3877787807814457e-17,0.0,0.7158189574679316,0.0,0.416620030047427,0.0,0.22717794668237665,0.0,0.41662003004742704,0.0,4.243400251492517,0.0,2.059951516782013,0.0,0.3579306995950453,0.0,0.6347764850915985,0.0,4.440892098500626e-15
4,1.5,0.005,hardware_efficient,1,COBYLA,1,equal,False,False,3.331112065942137,0.0,2.917557738143125,0.0,0.08491249457299911,0.0,0.08491249457299911,0.0,0.3654012110578335,0.0,0.30838810757135576,0.0,0.7396941505206891,0.0,0.7734375,0.0,0.03699999298920436,0.0,0.7734375,0.0,0.03699999298920436,0.0,0.08491249457299911,0.0,0.26030584947931,0.0,3.5152664639945836,0.0,0.43192996249795534,0.0,1.0420279502868652,0.0,0.0,0.0,73728.0,0.0,4096.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,0.3356282896801033,0.0,-0.06293081346781478,0.0,0.48058876951879176,0.0,0.38633658436788765,0.0,0.34817963846173505,0.0,0.38415178571840564,0.0,12.62589995076913,0.0,3.5532942392615237,0.0,1.1199310412635102,0.0,0.679006012463184,0.0,0.41355432779901236
4,1.5,0.005,problem_inspired,1,COBYLA,1,equal,False,False,2.4906692340791805,0.0,2.1594678181581104,0.0,0.07660463700818716,0.0,0.07660463700818716,0.0,0.29876914702084906,0.0,0.2472189378577322,0.0,0.8431530539053083,0.0,0.796875,0.0,0.035560823156314696,0.0,0.796875,0.0,0.035560823156314696,0.0,0.07660463700818716,0.0,0.1568469460946907,0.0,2.534966444811925,0.0,0.5671248500165093,0.0,1.1553559303283691,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,7.0,0.0,6.0,0.0,5.0,0.0,0.5490844235953343,0.0,0.006179874961298442,0.0,0.4568553623046804,0.0,0.2395719271584114,0.0,0.22674569029960323,0.0,0.23952380876405122,0.0,10.232208328056853,0.0,3.1987823195798826,0.0,0.7970608309462027,0.0,1.2695461294756607,0.0,0.3312014159210701
4,1.5,0.005,symmetry_preserving,1,COBYLA,1,equal,False,False,1.2615152191926953,0.0,0.9932858567680922,0.0,0.06979970151447304,0.0,0.06979970151447304,0.0,0.19203146585462322,0.0,0.1559241226991561,0.0,0.9036821781737152,0.0,0.875,0.0,0.029231698334171417,0.0,0.875,0.0,0.029231698334171417,0.0,0.06979970151447304,0.0,0.09631782182628446,0.0,1.2249025310954502,0.0,0.7607469319729907,0.0,0.9193229675292969,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.6849130261327719,0.0,0.003532627084896976,0.0,0.6139437918867491,0.0,0.3776327270456974,0.0,0.21515344621599272,0.0,0.37762085322745453,0.0,6.094639193276638,0.0,2.4687323049040044,0.0,0.4709185578761886,0.0,0.9100896736420311,0.0,0.26822936242460305
4,1.5,0.01,hardware_efficient,1,COBYLA,1,equal,False,False,3.6529550853789434,0.0,3.2277020308809465,0.0,0.08425614829756563,0.0,0.08425614829756563,0.0,0.39737648760400207,0.0,0.3334841519705171,0.0,0.7040456897097596,0.0,0.75,0.0,0.038273277230987154,0.0,0.75,0.0,0.038273277230987154,0.0,0.08425614829756563,0.0,0.2959543102902411,0.0,3.902981689454058,0.0,0.37989543642842016,0.0,1.4437010288238525,0.0,0.0,0.0,73728.0,0.0,4096.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,0.29850918730990306,0.0,-0.05360542179921277,0.0,0.42041430336508745,0.0,0.35329378262935274,0.0,0.3161089591075988,0.0,0.3518021209339303,0.0,12.99652166461714,0.0,3.605068884864357,0.0,1.2645209462189932,0.0,1.0065824016691924,0.0,0.4252530544979969
4,1.5,0.01,problem_inspired,1,COBYLA,1,equal,False,False,3.1791689465635438,0.0,2.720110462270161,0.0,0.07659533593905674,0.0,0.07659533593905674,0.0,0.37992070505986203,0.0,0.30694175335978535,0.0,0.7382858227563569,0.0,0.671875,0.0,0.041501033907960505,0.0,0.671875,0.0,0.041501033907960505,0.0,0.07659533593905674,0.0,0.261714177243645,0.0,3.3202742550973974,0.0,0.43738780445045533,0.0,0.9644439220428467,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,7.0,0.0,6.0,0.0,5.0,0.0,0.46345239521587034,0.0,0.005613003358530518,0.0,0.32816844991293737,0.0,0.18133607975588478,0.0,0.1820284442573428,0.0,0.18129704135554836,0.0,11.268908111066265,0.0,3.3569194376788767,0.0,1.009684064172364,0.0,1.52538778175579,0.0,0.4590584842933829
4,1.5,0.01,symmetry_preserving,1,COBYLA,1,equal,False,False,1.7324437919109394,0.0,1.2902123694301624,0.0,0.07265109279746632,0.0,0.07265109279746632,0.0,0.24301818736065994,0.0,0.18002847096410432,0.0,0.829680454164232,0.0,0.84375,0.0,0.032093118603818326,0.0,0.84375,0.0,0.032093118603818326,0.0,0.07265109279746632,0.0,0.17031954583576941,0.0,1.6758585788427272,0.0,0.6618522939913984,0.0,0.9421050548553467,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.6265926631863894,0.0,0.0034314223671264377,0.0,0.5276557865676569,0.0,0.33729726203238153,0.0,0.20262421263220035,0.0,0.33728605412929763,0.0,7.609473034760498,0.0,2.7585273307981737,0.0,0.578132144903319,0.0,1.1000698964283118,0.0,0.44223142248077707
6,0.5,0.0,hardware_efficient,1,COBYLA,1,equal,False,False,2.183453158827425,0.0,1.5247965185188277,0.0,,,,,0.22643718845272187,0.0,0.21115485486836133,0.0,0.6075678078079796,0.0,0.6015625,0.0,0.04327284968965728,0.0,0.6015625,0.0,0.04327284968965728,0.0,,,0.39243219219201997,0.0,2.362449616619958,0.0,0.29591492948626974,0.0,0.053108930587768555,0.0,0.0,0.0,,,,,9.0,0.0,5.0,0.0,5.0,0.0,0.38484203331170247,0.0,-0.004325972100382998,0.0,0.2902497549660926,0.0,0.43681006240753706,0.0,0.15134514584872932,0.0,0.43807295921789835,0.0,3.7595002539134885,0.0,1.9389430765015998,0.0,0.5807694170330109,0.0,0.21122808113221442,0.0,0.6586566403085974
6,0.5,0.0,problem_inspired,1,COBYLA,1,equal,False,False,4.422992826830485,0.0,4.422992826830484,0.0,,,,,0.3982269660548553,0.0,0.39822696605485536,0.0,0.9999999999999991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,3.885780586188048e-16,0.0,4.522549568344199,0.0,0.06757018614110016,0.0,0.06443166732788086,0.0,0.0,0.0,,,,,9.0,0.0,10.0,0.0,7.0,0.0,-0.15214869524110886,0.0,9.25185853854297e-18,0.0,0.40860010114718964,0.0,0.3110965659386119,0.0,0.2545515837804503,0.0,0.3110965659386119,0.0,5.657717577728725,0.0,2.3785957154860777,0.0,2.1642549519268695,0.0,0.899039687522864,0.0,8.881784197001252e-16
6,0.5,0.0,symmetry_preserving,1,COBYLA,1,equal,False,False,3.1430943328382965,0.0,3.1430943328382934,0.0,,,,,0.3964878804413371,0.0,0.39648788044133715,0.0,0.9999999999999989,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,6.106226635438361e-16,0.0,3.242216302948629,0.0,0.17757855768343506,0.0,0.052787065505981445,0.0,0.0,0.0,,,,,7.0,0.0,5.0,0.0,5.0,0.0,0.3059004556306747,0.0,-1.1564823173178713e-17,0.0,-0.3058571567850759,0.0,0.29224677421397943,0.0,-0.2075531651999547,0.0,0.29224677421397943,0.0,4.920438808225065,0.0,2.218206214089453,0.0,0.932436570232081,0.0,0.42758298439546044,0.0,3.1086244689504383e-15
